filepaths,labels,data set,feature_vector,x,y
train/Pug/086.jpg,Pug,train,"[-0.02470873  0.43238553 -0.17400287 ... -0.16051385 -0.04307811
 -0.13409372]",-42.972748,27.62407
train/Pug/025.jpg,Pug,train,"[ 0.03596952 -0.01205583 -0.13819116 ...  0.65068156 -0.08425824
 -0.09534425]",-35.11601,26.232141
train/Pug/110.jpg,Pug,train,"[ 0.01400487  0.34360677 -0.1960548  ... -0.1287678  -0.16332816
 -0.13361095]",-43.141174,28.044056
train/Pug/076.jpg,Pug,train,"[ 0.13398543  0.2543712  -0.17321861 ... -0.09229207 -0.09060591
 -0.12247311]",-42.59107,27.051613
train/Pug/109.jpg,Pug,train,"[ 0.03743114  0.36958602 -0.17096494 ... -0.11056577 -0.16754358
 -0.10330714]",-43.08311,27.819193
train/Pug/020.jpg,Pug,train,"[-0.03026715  0.27486065 -0.1246089  ... -0.0467565  -0.16799995
 -0.12932558]",-43.290993,28.14215
train/Pug/017.jpg,Pug,train,"[ 0.06282891  0.4104478  -0.12288852 ...  0.30205628 -0.14207397
 -0.1117853 ]",-35.734444,23.595991
train/Pug/032.jpg,Pug,train,"[ 0.06959309  0.28453895 -0.17729932 ...  0.35330886 -0.15258013
 -0.12176985]",-43.193745,29.212076
train/Pug/019.jpg,Pug,train,"[-0.03489847  0.36867133  0.13786831 ...  0.4059002  -0.13335189
 -0.09828718]",-35.608387,24.48906
train/Pug/013.jpg,Pug,train,"[ 0.03325219  0.29476243 -0.16637723 ... -0.00791325 -0.17877081
 -0.15828808]",-42.467117,27.918947
train/Pug/010.jpg,Pug,train,"[-0.02429956  0.59403735 -0.15455389 ... -0.07260937 -0.10936735
 -0.17226982]",-43.065975,27.813543
train/Pug/083.jpg,Pug,train,"[-0.10527971  0.4452321  -0.13512501 ... -0.09560537 -0.14413407
 -0.1623059 ]",-43.742863,26.77366
train/Pug/099.jpg,Pug,train,"[-0.05261673  0.10351917 -0.10417591 ...  0.03442146 -0.14814195
 -0.15302573]",-43.569347,29.074947
train/Rhodesian/070.jpg,Rhodesian,train,"[-0.19710523  0.12857552 -0.05948906 ... -0.01929053 -0.01539947
  0.00859087]",-6.817918,-41.0501
valid/Rhodesian/06.jpg,Rhodesian,valid,"[-0.17463115 -0.08003714  0.0494097  ... -0.10395732 -0.13521618
 -0.10475088]",-6.858723,-41.86084
train/Rhodesian/028.jpg,Rhodesian,train,"[-0.20962518 -0.02657879  0.4225317  ... -0.16770518 -0.00649905
 -0.02264048]",-7.143051,-40.248188
train/Rhodesian/020.jpg,Rhodesian,train,"[-0.18253995 -0.11324658 -0.16134593 ... -0.11874224 -0.16166495
 -0.0871471 ]",-6.1390147,-41.603394
train/Rhodesian/043.jpg,Rhodesian,train,"[-0.18455435 -0.05022815  0.20596576 ...  0.19148713  0.00688538
 -0.10342927]",-4.774896,-41.167023
train/Rhodesian/118.jpg,Rhodesian,train,"[-0.16270447  0.19601195  0.2796112  ...  0.17547245 -0.12402036
 -0.07919759]",-5.6324825,-40.432583
test/Rhodesian/02.jpg,Rhodesian,test,"[-0.18560432 -0.06748597  0.21859117 ... -0.03707383 -0.10192484
 -0.05920921]",-6.026363,-40.8609
train/Rhodesian/109.jpg,Rhodesian,train,"[-0.14440008 -0.07000315 -0.1852109  ... -0.09823492 -0.17066859
 -0.11029676]",-6.198814,-41.62499
train/Rhodesian/085.jpg,Rhodesian,train,"[-0.17319085 -0.01646007  0.32901183 ... -0.09264743 -0.10188126
 -0.06262672]",-6.392523,-40.437702
train/Rhodesian/019.jpg,Rhodesian,train,"[-0.18103935 -0.07331863 -0.1887239  ... -0.11991603 -0.16605152
 -0.08621745]",-6.143678,-41.635574
train/Rhodesian/013.jpg,Rhodesian,train,"[-0.1593278   0.0948715  -0.10764149 ... -0.15931597  0.3178792
  0.13370945]",-2.9549198,-43.009884
train/Rhodesian/056.jpg,Rhodesian,train,"[-0.14258066  0.46887073  0.05594222 ... -0.12979338  0.11036067
 -0.09432478]",11.936225,-39.99425
test/Rhodesian/04.jpg,Rhodesian,test,"[-0.15245664  0.02510285  0.07171361 ...  0.01802463 -0.11965132
 -0.10586484]",-5.987462,-40.786983
train/Rhodesian/079.jpg,Rhodesian,train,"[-0.1676322  -0.01458741  0.21442285 ... -0.1299585  -0.01969699
 -0.04424631]",-3.8538969,-42.81565
train/Rhodesian/074.jpg,Rhodesian,train,"[-0.11377352 -0.02788048  0.67148143 ...  0.00935254 -0.05521733
 -0.01733844]",-3.6527116,-44.41893
train/Rhodesian/037.jpg,Rhodesian,train,"[-0.18377133 -0.07776889  0.05373837 ... -0.06016495  0.1706523
  0.00919428]",-3.0696635,-43.515556
train/Rhodesian/113.jpg,Rhodesian,train,"[-0.1684836   0.2899683   0.08677787 ... -0.10513489 -0.1480563
  0.11052217]",-5.259177,-42.11238
test/Rhodesian/09.jpg,Rhodesian,test,"[-0.19985612  0.04500883  0.07179698 ... -0.05405044 -0.10299678
 -0.12286352]",-6.6145964,-40.735046
train/Rhodesian/101.jpg,Rhodesian,train,"[-0.20040856  0.16794562  0.20098022 ...  0.00155373 -0.0261854
 -0.00691089]",-23.258293,13.790072
train/Rhodesian/102.jpg,Rhodesian,train,"[-0.16016586  0.12894416 -0.06510082 ... -0.08756069 -0.07288346
 -0.08164458]",-6.025743,-41.55886
train/Rhodesian/095.jpg,Rhodesian,train,"[-0.16228065 -0.05576374 -0.04240504 ... -0.10945188  0.15463607
 -0.11766819]",-6.877886,-41.083565
valid/Rhodesian/02.jpg,Rhodesian,valid,"[-0.15330401 -0.02138732 -0.01418981 ... -0.01438027 -0.05988934
 -0.08190503]",-5.831533,-41.040897
train/Rhodesian/012.jpg,Rhodesian,train,"[-0.16479489  0.07470837  0.27346748 ... -0.00757016 -0.10883447
 -0.06380007]",-5.894431,-40.85567
train/Rhodesian/067.jpg,Rhodesian,train,"[-0.16909833  0.32826638  0.46728367 ... -0.15215288  0.07598624
  0.3327814 ]",-8.493861,-40.59002
train/Rhodesian/032.jpg,Rhodesian,train,"[-0.165495    0.10295144  0.44368598 ... -0.16259149  0.09990271
  0.15784518]",-7.529738,-40.83725
train/Rhodesian/046.jpg,Rhodesian,train,"[-0.19985612  0.04500883  0.07179698 ... -0.05405044 -0.10299678
 -0.12286352]",-6.614595,-40.73493
train/Rhodesian/052.jpg,Rhodesian,train,"[-0.18546319 -0.01279511 -0.06124461 ...  0.25243756  0.10795907
 -0.10270153]",-4.8804064,-40.405407
train/Rhodesian/077.jpg,Rhodesian,train,"[-0.17191246 -0.1636335  -0.07345705 ... -0.14379853 -0.07606676
 -0.07601883]",-6.420323,-41.70089
train/Rottweiler/57.jpg,Rottweiler,train,"[-0.14234868 -0.181431   -0.0963397  ... -0.06218041 -0.14546014
 -0.07530528]",-4.047868,-25.836634
train/Rottweiler/90.jpg,Rottweiler,train,"[-0.1393136  -0.10644577 -0.11813158 ...  0.09680619 -0.16538925
 -0.12263224]",-4.3057923,-26.461637
train/Rottweiler/05.jpg,Rottweiler,train,"[-0.13447867  0.0339574  -0.05059348 ... -0.02659328  0.02605563
 -0.10847405]",-3.3099952,-27.210888
train/Rottweiler/46.jpg,Rottweiler,train,"[-0.17247678 -0.12871942 -0.08896387 ...  0.15379684 -0.08060949
 -0.05579519]",-5.4349833,-27.106491
train/Rottweiler/27.jpg,Rottweiler,train,"[-0.1691761  -0.07449821 -0.15523498 ... -0.02099744 -0.0966084
 -0.10533412]",-5.897098,-27.799183
valid/Rottweiler/09.jpg,Rottweiler,valid,"[-0.14322245 -0.07464606 -0.16684178 ... -0.1110615  -0.07875079
 -0.11337927]",-3.7624495,-27.215109
train/Rottweiler/70.jpg,Rottweiler,train,"[-0.12485858 -0.09069585 -0.15091449 ... -0.05587659 -0.11377566
 -0.09563623]",-4.696216,-27.418259
train/Rottweiler/11.jpg,Rottweiler,train,"[-0.17032234 -0.15289365 -0.08098823 ... -0.13866808 -0.11540847
 -0.0967626 ]",-4.4195004,-27.012074
train/Rottweiler/91.jpg,Rottweiler,train,"[-0.12529345 -0.09463295 -0.15799628 ...  0.05112041 -0.10404015
 -0.10913306]",-3.9193244,-27.289324
train/Rottweiler/74.jpg,Rottweiler,train,"[-0.10007428 -0.09371695 -0.09415733 ...  0.14728418 -0.07099453
 -0.07980935]",-4.076667,-26.495909
train/Rottweiler/19.jpg,Rottweiler,train,"[-0.10027293  0.05223797 -0.19873363 ...  0.3594591  -0.16816817
  0.04656458]",-4.843654,-25.8609
valid/Rottweiler/04.jpg,Rottweiler,valid,"[-0.16295438 -0.13328083 -0.1337554  ... -0.07311913 -0.11331195
 -0.06613916]",-4.430633,-26.984474
train/Rottweiler/12.jpg,Rottweiler,train,"[-0.19109988  0.10437909  0.01133131 ... -0.1281037  -0.12130827
 -0.11930611]",-5.3835554,-26.3573
train/Rottweiler/97.jpg,Rottweiler,train,"[-0.15598036 -0.09725573 -0.15588081 ...  0.03505278 -0.12178655
 -0.12421111]",-3.5645056,-26.998287
train/Rottweiler/43.jpg,Rottweiler,train,"[-0.15193461 -0.14159326 -0.06187036 ... -0.06201198 -0.13267401
 -0.07292178]",-4.790781,-26.721909
train/Rottweiler/32.jpg,Rottweiler,train,"[-0.14296721 -0.15690233 -0.13786556 ... -0.07625923 -0.1324604
 -0.10207339]",-4.5496435,-26.482489
train/Rottweiler/89.jpg,Rottweiler,train,"[-0.14322263 -0.08439399 -0.14656779 ...  0.09429751 -0.14718062
 -0.12817983]",-3.9172997,-26.520021
train/Rottweiler/01.jpg,Rottweiler,train,"[-0.1768217  -0.10821049 -0.06677649 ...  0.04461641  0.05943128
 -0.07821096]",-3.2286568,-27.115908
train/Rottweiler/98.jpg,Rottweiler,train,"[-0.05582742 -0.02537878 -0.15320675 ... -0.01560767 -0.04468069
 -0.10907757]",-3.5079842,-26.72752
valid/Rottweiler/02.jpg,Rottweiler,valid,"[-0.12772802 -0.10937452 -0.13989167 ... -0.04777553 -0.12937522
 -0.07730412]",-4.377566,-26.80188
train/Rottweiler/65.jpg,Rottweiler,train,"[-0.17384607 -0.14823209 -0.15667176 ...  0.07788139 -0.15975296
 -0.0987262 ]",-4.2929807,-27.47726
train/Rottweiler/41.jpg,Rottweiler,train,"[-0.1575453  -0.13571209  0.15985808 ...  0.07098088 -0.1727202
  0.00361013]",-4.931221,-27.160082
train/Rottweiler/96.jpg,Rottweiler,train,"[-0.15279767 -0.06250565 -0.10612626 ... -0.00979984 -0.07942674
 -0.12951335]",-4.6481667,-26.839972
train/Rottweiler/54.jpg,Rottweiler,train,"[-0.15597522 -0.15110002 -0.17003722 ... -0.00616619  0.00302878
  0.00754809]",-3.8231006,-26.930452
train/Rottweiler/45.jpg,Rottweiler,train,"[-0.09720013 -0.10347495 -0.13464662 ... -0.07024539 -0.0625903
 -0.09750043]",-4.776086,-27.855
train/Rottweiler/13.jpg,Rottweiler,train,"[-0.14816451 -0.11479085 -0.16266717 ...  0.09402695 -0.12311999
 -0.13451199]",-4.8510833,-26.82282
train/Rottweiler/16.jpg,Rottweiler,train,"[-0.18032385 -0.14687292 -0.07215687 ... -0.09787735 -0.11663601
  0.06465107]",-4.2049704,-27.814638
train/Rottweiler/71.jpg,Rottweiler,train,"[-0.16569859 -0.1575727  -0.19457997 ... -0.07529336 -0.02225185
 -0.06092323]",-4.0935187,-27.572374
train/Saint Bernard/63.jpg,Saint Bernard,train,"[-0.13274115  0.3750091  -0.10599049 ... -0.05756743 -0.12456459
  0.02187771]",5.0217023,-17.272583
train/Saint Bernard/41.jpg,Saint Bernard,train,"[-0.05370693  0.38236699 -0.09848063 ... -0.07891852 -0.13274984
  0.15534943]",5.9307923,-17.377058
valid/Saint Bernard/07.jpg,Saint Bernard,valid,"[-0.09592988  0.231721   -0.15991679 ... -0.03451779 -0.1267274
  0.06780206]",5.5147333,-16.717712
train/Saint Bernard/19.jpg,Saint Bernard,train,"[ 0.05656478  0.24611586 -0.18456349 ... -0.0637471  -0.03033557
  0.00388115]",5.819184,-16.860456
test/Saint Bernard/04.jpg,Saint Bernard,test,"[-0.10887827  0.14931215 -0.1759709  ... -0.03198373 -0.15119871
  0.13645352]",5.5744,-16.723694
test/Saint Bernard/06.jpg,Saint Bernard,test,"[-0.03695162  0.30113587  0.02931904 ... -0.09669073  0.00080902
  0.07209415]",5.2929935,-17.599495
train/Saint Bernard/65.jpg,Saint Bernard,train,"[-0.10089315  0.37014025 -0.20203373 ... -0.05961785  0.12993021
  0.11558833]",5.8908277,-16.568918
train/Saint Bernard/43.jpg,Saint Bernard,train,"[ 0.14252184  0.32303214 -0.1503906  ... -0.03097444 -0.13119642
  0.23821846]",6.3231688,-16.733513
train/Saint Bernard/11.jpg,Saint Bernard,train,"[ 0.24581967  0.17477135  0.22094294 ... -0.11950012 -0.03086669
  0.10198691]",5.721115,-18.403288
train/Saint Bernard/01.jpg,Saint Bernard,train,"[ 0.03081401  0.40870667 -0.16765581 ... -0.05006518 -0.10262594
 -0.08239938]",5.61013,-17.208555
train/Saint Bernard/32.jpg,Saint Bernard,train,"[-0.09987527  0.3327407  -0.02424875 ... -0.05130675 -0.06463256
  0.1101431 ]",5.648497,-17.91481
train/Saint Bernard/76.jpg,Saint Bernard,train,"[-0.08299302  0.561424    0.17926821 ... -0.09606963  0.09987667
  0.28572083]",4.3162003,-18.05265
train/Saint Bernard/48.jpg,Saint Bernard,train,"[-0.04701839  0.24717791 -0.17827542 ... -0.08297341 -0.11145163
  0.15524177]",5.415376,-16.94637
train/Saint Bernard/27.jpg,Saint Bernard,train,"[ 0.02252012  0.30349565  0.13063547 ... -0.09420243 -0.05814216
  0.3619246 ]",4.9168687,-17.90598
train/Saint Bernard/45.jpg,Saint Bernard,train,"[-0.1422932   0.37529546 -0.15839508 ... -0.03675667 -0.09219772
  0.07445978]",5.330224,-16.696075
train/Saint Bernard/05.jpg,Saint Bernard,train,"[-0.01955545  0.35946655 -0.17486008 ... -0.08265446 -0.02622671
  0.26391476]",6.191799,-17.11401
train/Saint Bernard/23.jpg,Saint Bernard,train,"[ 0.02615238  0.47729623 -0.09828953 ... -0.10205807 -0.08007818
  0.02261494]",5.9104776,-17.27292
train/Saint Bernard/13.jpg,Saint Bernard,train,"[-0.09668458  0.34361658  0.11455456 ... -0.06393652 -0.08414053
 -0.05640235]",6.8095737,-17.67471
valid/Saint Bernard/03.jpg,Saint Bernard,valid,"[-0.08281026  0.11579474  0.16127926 ... -0.11129492  0.0334352
  0.5695011 ]",4.795186,-17.94392
train/Saint Bernard/74.jpg,Saint Bernard,train,"[-0.11846661  0.30790296  0.21116589 ... -0.11897417 -0.04403271
  0.37751216]",5.581527,-18.494875
train/Saint Bernard/50.jpg,Saint Bernard,train,"[ 0.05759949  0.1947158  -0.05462985 ... -0.04861758  0.02233633
  0.18016775]",5.2266593,-17.221148
train/Saint Bernard/71.jpg,Saint Bernard,train,"[-0.06404769  0.3427075  -0.13195416 ... -0.06898289 -0.08436226
  0.10711312]",5.305724,-17.298824
train/Saint Bernard/69.jpg,Saint Bernard,train,"[ 0.00936281  0.11175433  0.10375068 ... -0.11948167 -0.11109342
  0.15950608]",6.0072055,-18.070974
train/Saint Bernard/16.jpg,Saint Bernard,train,"[-0.09746769  0.20493706 -0.01668695 ... -0.04335967 -0.07054853
  0.21032906]",4.913444,-17.300306
train/Saint Bernard/40.jpg,Saint Bernard,train,"[-0.04741434  0.06190177 -0.13134353 ... -0.06425037 -0.11031722
  0.13878308]",5.19361,-16.52232
train/Saint Bernard/34.jpg,Saint Bernard,train,"[ 0.04609789  0.33603776 -0.13525848 ... -0.01439223 -0.07638317
  0.17323452]",5.268661,-16.903492
train/Saint Bernard/10.jpg,Saint Bernard,train,"[-0.09581098  0.2897799  -0.10633013 ... -0.08141135 -0.07995433
  0.1529749 ]",6.1506,-17.03198
test/Saint Bernard/03.jpg,Saint Bernard,test,"[-0.13964005  0.5879243  -0.03569836 ... -0.04609746 -0.0541288
  0.03587004]",4.8467145,-17.227251
train/Schnauzer/074.jpg,Schnauzer,train,"[-0.18299915 -0.09637465 -0.22216678 ... -0.12811293 -0.0248739
 -0.07038185]",14.82124,14.245612
train/Schnauzer/046.jpg,Schnauzer,train,"[-0.14366116 -0.2097042  -0.16705786 ... -0.11425519 -0.06918865
 -0.1079274 ]",14.699392,14.276691
train/Schnauzer/061.jpg,Schnauzer,train,"[-0.02736246  0.04038265 -0.17297177 ...  0.13756149 -0.12077377
 -0.0512886 ]",13.155807,14.518415
train/Schnauzer/043.jpg,Schnauzer,train,"[-0.14361806 -0.12654848 -0.1582429  ... -0.1149945  -0.16518548
 -0.1357351 ]",13.474041,15.034545
valid/Schnauzer/03.jpg,Schnauzer,valid,"[-0.15556903 -0.05142648 -0.12163017 ... -0.10465145 -0.07067012
 -0.03358718]",14.619596,14.528858
train/Schnauzer/063.jpg,Schnauzer,train,"[-0.17999658 -0.09245358 -0.1958933  ... -0.15929474 -0.09169479
 -0.07296516]",14.518816,14.820311
train/Schnauzer/013.jpg,Schnauzer,train,"[ 0.16032821 -0.13847692 -0.18172    ... -0.05700146 -0.14736375
 -0.13029899]",11.175014,14.787859
train/Schnauzer/082.jpg,Schnauzer,train,"[-0.12312817 -0.18730202 -0.1031903  ... -0.08644429 -0.09185408
 -0.14286189]",15.884996,14.38997
train/Schnauzer/020.jpg,Schnauzer,train,"[-0.12991717 -0.14473413 -0.15225843 ... -0.11448231 -0.10286412
 -0.08296853]",11.34326,14.329276
train/Schnauzer/065.jpg,Schnauzer,train,"[-0.15148553 -0.17228305 -0.18779178 ... -0.1267568  -0.12116581
 -0.08408964]",14.846968,14.909731
train/Schnauzer/045.jpg,Schnauzer,train,"[-0.13944043 -0.18286553 -0.19794205 ... -0.11877228 -0.113742
 -0.11798432]",14.755973,14.87068
train/Schnauzer/052.jpg,Schnauzer,train,"[-0.18818745 -0.05538049 -0.02153052 ... -0.10055479 -0.02022949
 -0.12164579]",15.683374,14.468892
train/Schnauzer/027.jpg,Schnauzer,train,"[-0.03608697 -0.12420251 -0.1691392  ... -0.08978576 -0.16659865
 -0.15199775]",11.0524,14.476047
train/Schnauzer/037.jpg,Schnauzer,train,"[-0.13519615 -0.17628577 -0.1952988  ... -0.09480241 -0.10227288
 -0.1345432 ]",13.500456,15.035343
train/Schnauzer/032.jpg,Schnauzer,train,"[-0.134294   -0.17763814 -0.18800524 ... -0.10574921 -0.02418096
 -0.04908589]",14.850386,14.104268
train/Schnauzer/041.jpg,Schnauzer,train,"[-0.07891892  0.11417056 -0.15195218 ... -0.09837688 -0.12098028
 -0.1181272 ]",14.981023,14.337826
valid/Schnauzer/07.jpg,Schnauzer,valid,"[-0.15663673 -0.15038969 -0.12120318 ... -0.10099403 -0.11709747
 -0.07760977]",14.287866,14.970761
train/Schnauzer/106.jpg,Schnauzer,train,"[-0.13423026 -0.14900336 -0.02719299 ... -0.04554893 -0.17156526
 -0.11800888]",9.740368,31.565065
train/Schnauzer/005.jpg,Schnauzer,train,"[-0.13793428 -0.12343533 -0.18127914 ... -0.05065664 -0.02272031
 -0.14406274]",14.789638,13.713702
train/Schnauzer/113.jpg,Schnauzer,train,"[ 0.16309433 -0.1623022  -0.04724712 ... -0.10730673 -0.20737512
 -0.1319721 ]",10.876833,14.831611
test/Schnauzer/05.jpg,Schnauzer,test,"[-0.00764135 -0.16743839 -0.1386008  ... -0.12332755  0.04759677
  0.14571947]",13.565426,15.637254
valid/Schnauzer/01.jpg,Schnauzer,valid,"[-0.1374414  -0.15760112 -0.08936828 ... -0.06765227  0.03979632
 -0.06660096]",15.933991,14.372292
train/Schnauzer/028.jpg,Schnauzer,train,"[ 0.07833129 -0.17695186 -0.14159082 ... -0.06364715 -0.19986852
 -0.07470487]",10.488761,14.28658
train/Schnauzer/017.jpg,Schnauzer,train,"[ 0.08917192 -0.08677126 -0.17109574 ... -0.10247345 -0.1302029
 -0.10661472]",11.128606,14.806513
train/Schnauzer/019.jpg,Schnauzer,train,"[ 0.3244172  -0.13600037 -0.1763147  ... -0.13366815 -0.12367756
 -0.1510672 ]",11.185841,14.863721
train/Schnauzer/011.jpg,Schnauzer,train,"[ 0.53005403 -0.17513761 -0.20458385 ... -0.13077025 -0.20017107
 -0.13384968]",10.530845,15.17619
train/Schnauzer/067.jpg,Schnauzer,train,"[-0.13263628 -0.18574327 -0.20399648 ... -0.16365582 -0.13696025
 -0.09973686]",13.25358,15.045388
train/Schnauzer/070.jpg,Schnauzer,train,"[ 0.05781585 -0.07405691 -0.08446944 ...  0.15958495  0.25327477
  0.17648716]",15.671497,16.781807
train/Scotch Terrier/140.jpg,Scotch Terrier,train,"[-0.01293049 -0.18240398 -0.05884325 ... -0.14307831 -0.12947969
 -0.14864616]",10.819182,19.715117
train/Scotch Terrier/031.jpg,Scotch Terrier,train,"[-0.03160113 -0.11309949 -0.12423102 ... -0.07677061 -0.10010071
 -0.146314  ]",10.985089,19.064522
train/Scotch Terrier/120.jpg,Scotch Terrier,train,"[-0.01296162 -0.13510032 -0.09772779 ... -0.07401688  0.00678289
 -0.06293306]",10.682281,18.803741
train/Scotch Terrier/030.jpg,Scotch Terrier,train,"[ 0.00175691 -0.16111761 -0.09339453 ... -0.07982171 -0.12919234
 -0.13311571]",10.673683,19.95352
train/Scotch Terrier/145.jpg,Scotch Terrier,train,"[-0.00804315 -0.16642238 -0.10624181 ... -0.10225572 -0.12601009
 -0.16376543]",11.264995,20.121
valid/Scotch Terrier/04.jpg,Scotch Terrier,valid,"[-0.03807716 -0.14250058 -0.09982998 ... -0.07947709 -0.09122024
 -0.1310781 ]",10.110085,18.932188
valid/Scotch Terrier/07.jpg,Scotch Terrier,valid,"[ 0.00038956 -0.16150798 -0.11102757 ... -0.08441082 -0.09996974
 -0.10583773]",10.26949,19.070297
train/Scotch Terrier/052.jpg,Scotch Terrier,train,"[ 0.01050195 -0.18417506 -0.09479924 ... -0.14087632 -0.13331817
 -0.05922025]",12.6057005,24.74637
train/Scotch Terrier/106.jpg,Scotch Terrier,train,"[-0.04571537 -0.1197141  -0.10799424 ... -0.09728326 -0.05223779
 -0.18260317]",11.072648,19.847176
train/Scotch Terrier/061.jpg,Scotch Terrier,train,"[-0.00820219 -0.12342918 -0.17698827 ... -0.09779289 -0.12294392
 -0.13386628]",11.936812,15.206483
train/Scotch Terrier/016.jpg,Scotch Terrier,train,"[ 0.01078469 -0.15050027 -0.07835644 ... -0.07302965 -0.13115814
 -0.12827493]",10.634807,19.94999
test/Scotch Terrier/09.jpg,Scotch Terrier,test,"[-0.06244272 -0.17236145 -0.12785345 ... -0.13378057 -0.0752685
 -0.06253676]",11.344484,18.342733
train/Scotch Terrier/136.jpg,Scotch Terrier,train,"[-0.07190348 -0.15167515 -0.08214507 ... -0.10641701 -0.04225016
 -0.17405097]",9.831995,21.089066
train/Scotch Terrier/046.jpg,Scotch Terrier,train,"[-0.10225601 -0.1538073  -0.08114694 ... -0.03201419 -0.18509279
 -0.11334824]",10.0232115,21.202532
train/Scotch Terrier/069.jpg,Scotch Terrier,train,"[-0.01863652 -0.15722361 -0.09926004 ... -0.08850065 -0.11693107
 -0.13941166]",10.366068,19.347265
train/Scotch Terrier/086.jpg,Scotch Terrier,train,"[ 0.08068623 -0.1955301  -0.18519042 ... -0.05337564  0.05982485
 -0.13874939]",9.558917,19.342323
train/Scotch Terrier/025.jpg,Scotch Terrier,train,"[-0.06005112 -0.1646603  -0.14272135 ... -0.05432394 -0.20272858
 -0.12157662]",9.886268,20.956762
train/Scotch Terrier/110.jpg,Scotch Terrier,train,"[-0.02615582 -0.15083344 -0.06904623 ... -0.0407563  -0.0714434
 -0.13783513]",10.813797,20.290798
train/Scotch Terrier/076.jpg,Scotch Terrier,train,"[-0.03173161 -0.17590529 -0.06303601 ... -0.10345951 -0.08286733
 -0.10956656]",10.820731,20.034117
train/Scotch Terrier/109.jpg,Scotch Terrier,train,"[-0.03017483 -0.1665799  -0.06590757 ... -0.0691959  -0.01588584
 -0.15004505]",10.457929,19.39491
train/Scotch Terrier/020.jpg,Scotch Terrier,train,"[ 0.02724856 -0.19055814 -0.14072679 ... -0.06529925 -0.13308364
 -0.14365456]",10.293037,19.75417
train/Scotch Terrier/017.jpg,Scotch Terrier,train,"[ 0.02081265 -0.16970193 -0.07482446 ... -0.11709305 -0.0410691
 -0.13382164]",11.124506,20.66103
train/Scotch Terrier/032.jpg,Scotch Terrier,train,"[ 0.03435517 -0.1582863  -0.0383669  ... -0.06137963 -0.06463737
 -0.10995984]",10.301004,20.19836
train/Scotch Terrier/019.jpg,Scotch Terrier,train,"[ 0.0348567  -0.1797272  -0.12153158 ... -0.05342112 -0.13649063
 -0.14226648]",10.30853,19.677462
train/Scotch Terrier/013.jpg,Scotch Terrier,train,"[ 0.0085691  -0.17101882 -0.08704201 ... -0.10609852 -0.1266937
 -0.11503323]",10.084233,19.675154
train/Scotch Terrier/010.jpg,Scotch Terrier,train,"[ 0.00418443 -0.169863   -0.12250339 ... -0.08603812 -0.10121391
 -0.1455799 ]",9.584853,20.245295
train/Scotch Terrier/083.jpg,Scotch Terrier,train,"[-0.02530693 -0.18637449 -0.1141705  ... -0.09562755 -0.00760899
 -0.17518531]",10.653597,19.26185
train/Scotch Terrier/099.jpg,Scotch Terrier,train,"[-0.03532819 -0.18276472 -0.15827106 ... -0.12740897 -0.03170813
 -0.14109448]",10.5686035,19.12029
train/Shar_Pei/79.jpg,Shar_Pei,train,"[-0.02620191  0.89202625 -0.09388306 ... -0.12744278  0.11848719
  0.03154256]",-34.874115,13.5022335
train/Shar_Pei/11.jpg,Shar_Pei,train,"[-0.17073391  0.5102539  -0.06972893 ... -0.16302714 -0.01773657
  0.3626382 ]",-35.674168,14.225572
train/Shar_Pei/05.jpg,Shar_Pei,train,"[-0.13556038  0.6145285   0.04897011 ... -0.15490068  0.23888457
  0.16890739]",-36.48303,12.310999
train/Shar_Pei/85.jpg,Shar_Pei,train,"[-0.13984579  0.6148602   0.00925212 ... -0.05411368  0.22930932
 -0.0279739 ]",-36.427258,12.498902
train/Shar_Pei/65.jpg,Shar_Pei,train,"[-0.10476062  0.82529986  0.01414502 ... -0.02905746  0.01534037
  0.15079224]",-36.438324,13.260688
train/Shar_Pei/69.jpg,Shar_Pei,train,"[-0.11983217  0.8615027  -0.20181726 ... -0.13081624  0.40488866
  0.25047806]",-34.777267,12.242922
train/Shar_Pei/31.jpg,Shar_Pei,train,"[-0.11292291  0.6464989  -0.21166345 ... -0.17735818  0.01641292
  0.1235848 ]",-35.92985,11.022771
train/Shar_Pei/46.jpg,Shar_Pei,train,"[-1.0563073e-01  6.8843442e-01 -7.3699936e-02 ... -7.4540779e-02
 -8.0323033e-02 -5.7063211e-04]",-36.304447,13.22924
test/Shar_Pei/06.jpg,Shar_Pei,test,"[-0.11437063  0.9890009  -0.09803114 ...  0.02905472  0.07430141
  0.11697984]",-35.404583,13.640198
train/Shar_Pei/12.jpg,Shar_Pei,train,"[-0.11017515  0.94388527 -0.18260911 ... -0.13901915  0.15684804
  0.18247359]",-35.43168,11.393301
train/Shar_Pei/80.jpg,Shar_Pei,train,"[-0.11770294  0.5901777   0.08358778 ... -0.09946614  0.0648983
  0.08428485]",-36.195595,11.246942
train/Shar_Pei/81.jpg,Shar_Pei,train,"[-0.1437149   0.42804146 -0.05413021 ... -0.14602101  0.18305658
 -0.00284933]",-35.10724,13.598428
train/Shar_Pei/01.jpg,Shar_Pei,train,"[-0.07303926  0.6168429   0.21258879 ... -0.07623614  0.00445126
  0.05350388]",-36.128925,11.444187
train/Shar_Pei/82.jpg,Shar_Pei,train,"[-0.14495254  0.38144144 -0.08736726 ... -0.15708235  0.02163419
  0.01826695]",-35.882977,11.037052
